lactate_abg,ph_abg,hco3_abg,temp_c,temp_nc,urea,creatinine,sodium,k,hb,wbc,neutrophil,platelets,crp,chemo,chronic_rrt,metastatic,radiotx,apache,medical,system,height,weight,elective_surgical,arrival_dttm,discharge_dttm,dob,vital_status,sex,nhs_number,age_years,los,bmi,gender
2.2,7.43,20.4,35.8,37.2,4.5,75,140,4.3,102,6.6,5.27,114,46,0,0,0,0,0,0,2,1.7,70,0,2017-09-04T21:09:00Z,2017-09-06T21:09:00Z,1967-09-04,A,M,9641166638,50,2,242214.5328719723,M
1.6,7.398,25.5,37.3,35.8,25.5,119,132,4.9,118,24.2,21.92,217,280,1,0,0,0,8,1,2,1.8,150,0,2017-09-05T19:03:07Z,2017-09-06T07:03:07Z,1947-09-05,A,M,4732126766,70,1,462962.96296296286,M
7.9,7.36,14.1,35.4,37.6,12.6,89,129,4.7,140,23.5,20.1,156,213,1,0,0,0,19,0,7,1.9,90,0,2017-09-05T08:03:08Z,2017-09-16T08:03:08Z,1957-09-05,A,M,6331358765,60,11,249307.47922437673,M
2.8,7.43,21.9,36.7,38,4,87,140,4.4,123,8.4,5.9,99,7,1,0,0,0,14,0,3,1.65,60,1,2017-09-05T10:24:27Z,2017-09-05T22:24:27Z,1937-09-05,A,M,4184645453,80,0,220385.67493112944,M
0.9,7.41,24.8,36,36.7,2.5,56,139,4.1,122,7.4,5.36,227,19,0,0,0,0,5,1,8,1.6,55,0,2017-09-05T12:43:17Z,2017-09-11T00:43:17Z,1967-09-05,A,F,4444441453,50,6,214843.75,F
1,7.408,15.7,39.1,37.9,3.5,40,135,4,124,11.2,9.18,413,208,0,0,0,0,20,0,3,1.7,80,0,2017-09-05T07:34:21Z,2017-09-08T07:34:21Z,1947-09-05,A,F,7761118949,70,3,276816.6089965398,F
0.7,7.32,32.9,38,24,8.7,115,130,3.9,124,13,12.11,220,1,1,1,1,1,11,1,4,1.7,150,1,2017-09-05T01:41:14Z,2017-09-22T01:41:14Z,1987-09-05,A,F,7272885793,30,17,519031.14186851203,F
0.7,7.33,23,34.8,35.6,9.7,457,131,3.2,129,23.5,20.1,128,439,0,1,0,0,14,1,8,1.6,75,0,2017-09-06T05:27:20Z,2017-09-09T05:27:20Z,1957-09-06,A,F,1351327259,60,3,292968.75,F
3.7,7.34,24.1,36.2,38.1,7,91,133,6.7,115,21.4,19.2,263,21.1,0,0,0,0,18,0,7,1.5,50,1,2017-09-06T04:28:42Z,2017-09-08T04:28:42Z,1977-09-06,A,F,1638113114,40,2,222222.22222222222,F
2,7.44,22.9,36.4,37.3,2.1,45,139,3.9,117,14,12.7,252,1,0,0,0,0,5,0,3,1.65,95,1,2017-09-06T16:47:47Z,2017-09-13T16:47:47Z,1957-09-06,A,F,9631739228,60,7,348943.98530762165,F
3.3,7.42,21.7,36.5,36.7,2.3,114,137,4.2,119,14.5,7.1,323,263,0,0,0,0,32,1,8,1.75,90,0,2017-09-07T00:15:33Z,2017-09-10T12:15:33Z,1937-09-07,A,M,6635618686,80,3,293877.5510204081,M
1.1,7.34,23.9,36.6,37.4,2.6,53,135,3.9,99,12.7,11.7,244,39,0,0,0,0,0,0,10,1.5,70,1,2017-09-07T01:28:35Z,2017-09-07T13:28:35Z,1967-09-07,A,F,8756577265,50,0,311111.1111111111,F
1.5,7.237,24.6,35.9,35.9,NA,48,139,5.6,91,11.8,11.04,210,89,0,0,0,0,21,1,1,1.7,55,0,2017-09-07T16:20:41Z,2017-09-08T16:20:41Z,1947-09-07,A,M,7665867820,70,1,190311.41868512108,M
1.2,7.31,23.9,36,35.8,12.8,648,144,4.4,72,7.7,6.3,95,202,0,1,0,1,21,0,7,1.7,80,1,2017-09-07T10:07:17Z,2017-09-10T10:07:17Z,1937-09-07,A,M,1147776857,80,3,276816.6089965398,M
3.1,7.43,22,36.1,25,8.8,114,138,5.1,92,3.7,3.42,240,11.7,1,0,1,0,19,0,2,1.55,70,1,2017-09-07T05:46:42Z,2017-09-12T05:46:42Z,1937-09-07,A,F,4894428598,80,5,291363.16337148804,F
1.4,7.417,30,37.4,38,9.7,208,143,3.7,117,8.71,7.12,109,93.8,0,0,0,0,49,1,1,1.6,50,0,2017-09-07T17:58:01Z,2017-10-04T17:58:01Z,1947-09-07,A,M,3999838221,70,27,195312.5,M
1.2,7.403,23.1,35.9,36.4,4.3,52,138,4.1,138,21.5,18.14,192,4,0,0,0,0,8,1,2,1.5,50,0,2017-09-08T03:40:52Z,2017-09-10T15:40:52Z,1987-09-08,A,F,1589638239,30,2,222222.22222222222,F
1.6,7.48,21.8,36.4,35.8,NA,78,140,3.8,87,13.4,12,113,28,1,0,0,1,9,1,2,1.65,65,0,2017-09-08T10:07:57Z,2017-09-12T10:07:57Z,1947-09-08,A,F,9558838160,70,4,238751.1478420569,F
0.7,7.33,16.4,36.5,36.1,19.5,404,134,3.4,104,17.2,14.79,498,487,1,1,1,0,81,1,7,1.6,100,0,2017-09-12T10:31:11Z,2017-09-20T10:31:11Z,1957-09-12,D,F,9635869142,60,8,390625,F
3.4,7.452,24.6,36.6,36.6,2.8,40,141,2.4,110,14.3,12.1,570,155.4,0,0,0,0,32,0,3,1.65,65,0,2017-09-13T16:26:54Z,2017-09-20T16:26:54Z,1957-09-13,A,F,7575281967,60,7,238751.1478420569,F
10.5,7.22,17.4,36.1,24,8.7,110,143,4.2,102,21.3,19.7,37,65,0,0,0,0,16,1,1,1.65,70,0,2017-09-13T10:10:55Z,2017-09-26T10:10:55Z,1967-09-13,D,M,7627228212,50,13,257116.62075298437,M
2.1,7.42,24,36.1,36.8,NA,75,138,4,128,16.9,15.6,191,78,1,1,1,1,7,0,2,1.85,95,1,2017-09-13T20:18:12Z,2017-09-15T20:18:12Z,1987-09-13,A,M,4919213980,30,2,277574.8721694667,M
2.2,7.36,23.2,36.5,35.8,4,64,138,3.6,111,20,18.05,686,1,0,0,1,0,13,0,10,1.55,70,1,2017-09-13T09:48:18Z,2017-09-17T09:48:18Z,1967-09-13,A,F,8267856269,50,4,291363.16337148804,F
1.4,7.3,21.5,36.4,36.4,NA,49,144,4.2,114,10.9,9.14,210,105,1,1,0,1,17,0,3,1.6,65,1,2017-09-14T00:44:10Z,2017-09-21T00:44:10Z,1947-09-14,A,F,8577575810,70,7,253906.25,F
0.5,7.49,26.1,36.2,36.6,3.2,57,144,2.4,110,12.7,10.6,106,5,1,1,0,1,11,1,3,1.65,60,1,2017-09-15T00:26:04Z,2017-09-21T12:26:04Z,1987-09-15,A,M,6945747867,30,6,220385.67493112944,M
2.4,7.4,33.6,36.2,34.8,16.6,122,144,3.3,94,27.9,23.9,376,81,0,0,0,0,33,1,4,1.6,70,0,2017-09-15T16:37:19Z,2017-09-28T16:37:19Z,1947-09-15,A,M,7365258454,70,13,273437.5,M
2.9,7.39,18.8,36.6,38,3.3,67,140,4.2,131,13.2,11.3,249,61,0,0,0,0,14,0,7,1.65,55,1,2017-09-15T08:10:49Z,2017-09-17T08:10:49Z,1997-09-15,A,M,1148787879,20,2,202020.202020202,M
1.8,7.37,15.3,35.9,36.1,33.9,1251,125,6.1,92,8.4,8.8,163,53,1,1,0,0,21,1,8,1.7,85,0,2017-09-15T04:17:58Z,2017-09-18T04:17:58Z,1947-09-15,A,M,2662251395,70,3,294117.6470588235,M
0.6,7.31,26.3,36.7,36.2,4.5,53,135,4.6,88,5.4,2.82,320,8,1,0,1,0,15,0,3,1.6,60,1,2017-09-15T20:55:32Z,2017-09-17T20:55:32Z,1947-09-15,A,F,2597828964,70,2,234375,F
4.4,7.3,18,36.6,36.5,9.2,74,143,4.4,87,35.7,30.17,141,286,0,0,0,0,57,1,1,1.45,50,0,2017-09-15T15:38:23Z,2017-10-01T15:38:23Z,1937-09-15,A,F,5289272976,80,16,237812.1284185494,F
5.4,7.44,27.5,36.1,37.2,4.4,83,134,3.7,102,21,17.8,676,135,0,0,1,0,19,0,3,1.8,55,1,2017-09-16T02:43:28Z,2017-10-11T02:43:28Z,1967-09-16,A,M,8625721567,50,25,169753.08641975306,M
1.2,7.42,21.8,36.7,36.6,3.8,78,138,4.9,141,24.2,21.92,256,2,0,0,0,0,15,0,2,1.8,105,1,2017-09-17T19:03:43Z,2017-09-19T07:03:43Z,1947-09-17,A,M,3189798745,70,2,324074.074074074,M
1.6,7.3,23.6,35.6,37.2,16.1,143,137,4.9,102,8.58,8.9,127,60,1,1,1,1,17,0,3,1.75,120,1,2017-09-18T17:51:28Z,2017-09-20T17:51:28Z,1947-09-18,A,M,5167441196,70,2,391836.7346938775,M
2.8,7.45,26.5,36.2,37.9,5.8,83,138,3.2,135,19.8,16,260,115,0,0,0,0,13,1,2,1.45,50,0,2017-09-19T08:23:30Z,2017-09-19T20:23:30Z,1957-09-19,A,F,1825857466,60,0,237812.1284185494,F
1.1,7.17,20.6,36.1,36.5,3.2,105,145,4.3,114,14.6,11.8,273,138,1,1,1,0,20,0,2,1.7,80,1,2017-09-20T06:08:34Z,2017-09-23T06:08:34Z,1977-09-20,A,F,9134168567,40,3,276816.6089965398,F
1,7.39,22.1,35,36,NA,84,138,4.2,125,8.6,4.8,271,9,0,0,0,1,15,0,3,1.8,80,1,2017-09-20T00:54:58Z,2017-09-28T00:54:58Z,1987-09-20,A,M,3746771560,30,8,246913.58024691354,M
2.4,7.3,28,35.3,35.8,4.4,51,140,4.6,136,12,9.4,161,3,0,0,0,0,8,0,2,1.8,55,1,2017-09-22T00:44:14Z,2017-09-22T12:44:14Z,1987-09-22,A,M,6549429382,30,0,169753.08641975306,M
1.1,7.62,27.8,36.9,38.9,5.7,49,140,4.7,82,20.6,17.16,562,4,1,1,0,1,10,0,3,1.7,85,1,2017-09-21T06:43:46Z,2017-09-24T18:43:46Z,1937-09-21,A,M,4619281794,80,3,294117.6470588235,M
1.7,7.31,26.9,36.5,35.8,5.9,63,140,5.7,114,19.8,19.7,607,2,1,0,1,1,5,0,10,1.55,75,0,2017-09-21T08:47:34Z,2017-09-28T08:47:34Z,1977-09-21,A,F,8919443785,40,7,312174.8178980229,F
1.2,7.4,23.1,36.5,36.5,12.4,116,139,5.4,95,11.9,10.53,162,7.6,0,0,0,0,16,0,3,1.7,70,1,2017-09-21T03:34:55Z,2017-09-24T03:34:55Z,1947-09-21,A,M,2567567283,70,3,242214.5328719723,M
0.9,7.41,23.6,36.4,36.5,NA,132,137,5.5,72,15.7,13.35,136,2.8,0,0,0,0,8,1,3,1.75,65,1,2017-09-22T00:38:08Z,2017-09-28T00:38:08Z,1997-09-22,A,M,4518222830,20,6,212244.89795918364,M
3.2,7.44,22.1,37.2,36.6,3.2,78,132,4.3,90,5.6,4.2,295,94.4,1,1,1,1,10,1,1,1.7,70,1,2017-09-22T15:07:15Z,2017-09-24T15:07:15Z,1987-09-22,A,F,4332784421,30,2,242214.5328719723,F
0.7,7.382,29.9,36.3,36.3,5,55,137,3.1,113,11.1,8.7,163,5,0,0,0,0,13,0,1,1.6,70,1,2017-09-22T05:00:08Z,2017-09-23T05:00:08Z,1947-09-22,A,F,8642233559,70,1,273437.5,F
1.2,7.39,18,37,36.6,34.8,233,143,4.2,123,8,6.6,147,51,0,0,0,0,25,1,2,1.75,105,0,2017-09-22T15:38:41Z,2017-09-25T15:38:41Z,1947-09-22,A,M,8785434388,70,3,342857.1428571428,M
2.9,7.39,22.7,36.5,36.3,8.1,89,145,4.1,72,9.5,7.4,145,293,0,0,0,0,15,0,7,1.6,55,0,2017-09-23T04:00:24Z,2017-09-24T16:00:24Z,1937-09-23,A,F,9762738438,80,1,214843.75,F
0.8,7.44,21,35.9,38.1,5.8,66,142,3.1,118,18.37,17.5,282,31,0,0,0,0,44,1,1,1.6,70,0,2017-09-23T18:09:32Z,2017-10-06T18:09:32Z,1967-09-23,A,F,2911713176,50,13,273437.5,F
9.8,6.76,10.5,35,31.4,7.7,92,135,4.7,131,8.6,4.1,252,5,0,0,0,0,12,1,3,1.65,60,0,2017-09-24T02:40:56Z,2017-09-26T14:40:56Z,1957-09-24,A,F,2145952853,60,2,220385.67493112944,F
1.2,7.4,24.1,36.4,35.8,13.9,457,144,4.5,142,10.4,8.5,381,13,0,1,0,0,16,0,3,1.7,85,1,2017-09-25T23:08:55Z,2017-09-27T23:08:55Z,1967-09-25,A,M,1846312167,50,2,294117.6470588235,M
2,7.36,24,37.5,37.1,5.2,84,137,4.5,159,10.6,8.42,198,194,0,0,0,0,0,0,7,1.8,90,1,2017-09-25T05:03:59Z,2017-09-29T05:03:59Z,1977-09-25,A,M,7215748863,40,4,277777.7777777777,M
1.3,7.31,18.6,35.5,36,3.2,85,141,4.5,94,14,12.01,174,102,0,0,0,0,6,0,2,1.65,85,1,2017-09-26T22:09:03Z,2017-09-28T22:09:03Z,1967-09-26,A,F,4898955789,50,2,312213.0394857667,F
1.1,7.379,23.4,36.6,36.2,5.4,93,138,3.9,119,9.9,8.7,174,194,0,0,0,0,16,1,2,1.75,70,0,2017-09-27T14:46:58Z,2017-09-28T02:46:58Z,1967-09-27,A,M,7887592143,50,1,228571.42857142855,M
2.2,7.342,24.1,36.7,35.9,27.8,633,137,5.8,80,9.9,9.5,200,4,1,1,0,0,22,1,3,1.6,75,0,2017-09-27T14:26:23Z,2017-09-29T14:26:23Z,1937-09-27,A,F,8864389725,80,2,292968.75,F
1.5,7.237,21.8,37.2,36.9,NA,66,133,4.6,93,16.1,13.4,186,82,1,1,1,1,61,1,1,1.7,70,0,2017-09-27T19:12:51Z,2017-10-09T19:12:51Z,1937-09-27,D,F,7753698540,80,12,242214.5328719723,F
1.4,7.39,24.4,35,37,5.4,52,139,4.1,108,13.6,12.7,245,57,1,1,1,1,9,0,3,1.5,50,1,2017-09-27T14:42:46Z,2017-09-29T14:42:46Z,1957-09-27,A,F,1286167892,60,2,222222.22222222222,F
1.1,7.34,21.4,37.5,36.5,9.8,116,139,5,132,13,11.1,151,87,0,0,0,0,16,1,2,1.7,100,1,2017-09-28T04:15:21Z,2017-10-01T16:15:21Z,1947-09-28,A,M,8514469444,70,3,346020.7612456747,M
1.4,7.22,21.8,37.6,38,4,121,141,5.6,64,14.15,11.8,41,6,1,0,0,0,6,0,3,1.75,55,1,2017-09-29T20:12:50Z,2017-10-01T20:12:50Z,1967-09-29,D,M,6515522363,50,2,179591.83673469385,M
0.7,7.5,24,35.9,36.6,6.5,79,113,4.2,125,7.4,4.5,106,46,0,0,0,0,0,0,2,1.75,105,1,2017-09-29T09:32:38Z,2017-10-01T09:32:38Z,1957-09-29,A,M,1944813748,60,2,342857.1428571428,M
1.8,7.36,20.7,36.5,36.4,4.4,84,133,4.4,122,24.6,21.92,128,53,0,0,0,0,8,0,2,1.75,65,1,2017-09-29T11:45:34Z,2017-10-01T11:45:34Z,1977-09-29,A,M,9196194669,40,2,212244.89795918364,M
1.2,7.29,20.8,36.8,33.9,14.7,124,140,6.2,106,6.6,5.7,110,9,0,0,0,0,13,0,2,1.8,90,1,2017-09-29T00:14:49Z,2017-10-02T00:14:49Z,1947-09-29,A,M,1825473374,70,3,277777.7777777777,M
3.8,7.23,17.5,34.8,36.6,4.1,53,144,4.8,113,21.8,16.8,306,9,1,1,1,1,71,1,3,1.5,70,0,2017-09-29T18:41:55Z,2017-09-30T06:41:55Z,1967-09-29,A,M,7627764165,50,1,311111.1111111111,M
1.7,7.416,25.1,36.1,36.5,NA,82,140,4,84,9.3,7.6,180,3,0,0,0,0,13,1,1,1.65,65,0,2017-09-30T08:34:54Z,2017-10-04T08:34:54Z,1977-09-30,A,F,5748399830,40,4,238751.1478420569,F
2.4,7.44,18.7,36.9,36.2,6.2,75,143,4.1,99,12.6,11.3,195,8,0,0,0,0,9,1,3,1.6,50,0,2017-09-30T18:24:01Z,2017-10-02T06:24:01Z,1947-09-30,A,F,3878866216,70,2,195312.5,F
2.1,7.3,20.9,36.9,36.5,NA,86,145,3.6,85,18.5,16.2,448,78.6,0,0,0,0,14,1,1,1.65,75,0,2017-10-01T06:29:47Z,2017-10-02T18:29:47Z,1937-10-01,A,F,1159795320,80,1,275482.0936639118,F
2.5,7.53,26.4,35.5,35.5,1.7,30,144,3.8,90,9.5,7.6,221,65,1,0,0,0,14,1,1,1.45,50,0,2017-10-01T04:33:11Z,2017-10-07T04:33:11Z,1947-10-01,A,F,7745566436,70,6,237812.1284185494,F
1.3,7.24,12.8,36.9,35.9,40.1,514,138,4.7,124,6.6,5.3,136,51.7,0,0,0,0,13,1,7,1.7,75,0,2017-10-02T23:01:26Z,2017-10-04T11:01:26Z,1937-10-02,A,F,3694333827,80,2,259515.57093425601,F
3.4,7.3,21,36.7,36.3,NA,83,140,3.5,120,15,12.36,210,3.6,1,1,1,1,12,0,2,1.6,100,1,2017-10-02T22:35:28Z,2017-10-03T22:35:28Z,1977-10-02,A,F,6226261870,40,1,390625,F
1.5,7.24,24.6,37.6,36.5,3.6,75,141,4.6,119,11.5,10.5,273,2,0,0,0,0,18,0,3,1.65,75,1,2017-10-02T18:06:10Z,2017-10-21T18:06:10Z,1967-10-02,A,M,6654447131,50,19,275482.0936639118,M
2.6,7.38,18.9,35.3,38.9,3.3,68,143,4.1,112,6.6,5.7,114,5,0,0,0,0,11,1,1,1.65,70,0,2017-10-03T17:05:16Z,2017-10-04T05:05:16Z,1997-10-03,A,F,3329326387,20,1,257116.62075298437,F
4.1,7.45,16.6,36.8,36.7,1.4,58,142,3.3,91,30.96,23.3,448,166,0,0,0,0,27,1,1,1.7,65,0,2017-10-03T20:15:02Z,2017-10-05T08:15:02Z,1977-10-03,D,F,7385441149,40,2,224913.49480968856,F
0.7,7.32,24,37,37,4.5,54,138,4.5,92,8.1,5.9,127,47,1,0,0,0,15,0,2,1.65,70,1,2017-10-03T16:54:32Z,2017-10-07T16:54:32Z,1957-10-03,A,F,3212243392,60,4,257116.62075298437,F
6.3,7.21,13.5,34.7,36.2,7.8,186,141,3.3,136,30.96,27.1,306,47,0,0,0,0,18,1,2,1.65,70,0,2017-10-04T12:16:54Z,2017-10-06T12:16:54Z,1957-10-04,D,F,8384437815,60,2,257116.62075298437,F
3.6,7.01,13.2,35.6,37,7.8,186,135,5.1,171,0.9,0.8,224,84.8,1,0,0,0,17,1,2,1.7,70,0,2017-10-05T00:15:51Z,2017-10-21T00:15:51Z,1937-10-05,A,M,5839136646,80,16,242214.5328719723,M
4.2,7.42,17.5,36.3,36.7,8.2,54,140,4.3,110,3.4,2.65,17,193,0,0,0,0,105,1,7,1.75,90,0,2017-10-05T03:19:37Z,2017-10-17T03:19:37Z,1937-10-05,A,M,7173531349,80,12,293877.5510204081,M
0.9,7.39,27.4,36.2,37.7,4.4,42,143,3.9,106,11.1,8.5,262,17,0,0,0,0,11,1,1,1.6,130,0,2017-10-05T19:11:37Z,2017-10-11T19:11:37Z,1957-10-05,A,F,8379587332,60,6,507812.5,F
0.8,7.35,22,36.8,36.6,2.2,89,139,4.1,115,8.9,8.1,182,149,0,0,0,0,9,0,2,1.75,115,1,2017-10-05T00:10:38Z,2017-10-06T12:10:38Z,1987-10-05,A,M,4179896435,30,1,375510.2040816326,M
2.5,7.47,22.8,37.2,37.7,3.5,114,139,4.2,123,15,11.94,283,304,0,0,0,0,12,0,10,1.75,80,0,2017-10-06T14:36:19Z,2017-10-08T14:36:19Z,1947-10-06,A,M,9833323545,70,2,261224.48979591834,M
0.8,7.33,22.3,37.8,37,4.5,61,136,4.1,113,6.6,5.7,279,29,0,0,0,0,13,1,2,1.55,80,0,2017-10-07T05:14:16Z,2017-10-09T05:14:16Z,1957-10-07,A,F,2284525822,60,2,332986.4724245578,F
1,7.49,24.1,36.3,36.6,4.6,57,133,3.6,102,19,17.5,227,15,1,1,1,1,16,0,2,1.6,60,1,2017-10-09T00:59:58Z,2017-10-10T00:59:58Z,1947-10-09,A,F,5384181869,70,1,234375,F
0.9,7.34,32.7,36.7,36.1,8.6,84,139,4.8,119,11.7,10,33,6,1,0,0,0,12,1,1,1.7,95,0,2017-10-08T17:28:53Z,2017-10-13T17:28:53Z,1937-10-08,A,M,5666961748,80,5,328719.723183391,M
0.5,7.43,30.4,36.8,37,NA,52,145,2.1,123,5.1,4.6,130,281,0,0,0,0,10,1,1,1.65,85,0,2017-10-09T13:59:16Z,2017-10-12T01:59:16Z,1937-10-09,A,F,2532451580,80,3,312213.0394857667,F
1.4,7.36,21.8,36,36.4,17.1,404,141,4.5,87,10.4,9.3,113,66,1,1,1,0,19,0,7,1.7,90,1,2017-10-09T04:24:09Z,2017-10-14T04:24:09Z,1977-10-09,A,M,7987651184,40,5,311418.6851211072,M
1.5,7.33,22.3,35.8,36.7,4.6,94,137,3.7,93,13.3,11.2,186,71.1,1,1,1,1,9,0,3,1.7,95,1,2017-10-11T00:49:28Z,2017-10-12T00:49:28Z,1977-10-11,A,M,8462262739,40,1,328719.723183391,M
0.9,7.33,22.3,36,38.9,14.2,150,139,6.6,92,8,4.95,118,17,1,1,1,1,14,1,8,1.5,50,0,2017-10-10T07:30:25Z,2017-10-11T07:30:25Z,1987-10-10,A,F,5652996854,30,1,222222.22222222222,F
3.7,7.111,12.7,35,37.5,15.4,227,138,6.7,83,8.59,5.52,157,93,1,0,0,0,19,1,3,1.5,50,0,2017-10-10T16:43:13Z,2017-10-13T16:43:13Z,1947-10-10,A,F,7432531498,70,3,222222.22222222222,F
1.3,7.32,25.5,36.2,36.4,10.7,127,129,4.5,84,8.5,8.03,91,202,0,0,0,0,23,1,1,1.6,70,0,2017-10-10T00:53:59Z,2017-10-22T00:53:59Z,1947-10-10,A,F,7472725919,70,12,273437.5,F
1.4,7.4,24,37.8,37.8,6.2,49,133,4.9,92,24.6,20.86,562,40,1,0,1,0,14,0,7,1.75,75,1,2017-10-11T22:03:06Z,2017-10-13T22:03:06Z,1947-10-11,A,M,6921581942,70,2,244897.95918367343,M
2.6,7.43,22.1,37.1,36.5,6.6,57,137,3.4,91,11.32,10.94,138,4,0,0,0,0,10,0,7,1.65,60,1,2017-10-12T23:49:52Z,2017-10-13T23:49:52Z,1997-10-12,A,F,9271235681,20,1,220385.67493112944,F
0.4,7.27,25.4,35.9,37,9.2,114,142,3.5,118,9.4,7.63,101,17,1,0,0,0,13,0,2,1.75,80,0,2017-10-12T02:30:52Z,2017-10-14T14:30:52Z,1937-10-12,A,M,4638498175,80,2,261224.48979591834,M
1.1,7.28,29,35.4,35,7.8,149,140,4.8,147,9.2,5.7,180,2,0,1,1,0,9,1,1,1.7,115,1,2017-10-12T10:18:59Z,2017-10-22T10:18:59Z,1967-10-12,A,M,5612794568,50,10,397923.87543252594,M
1.1,7.379,24.2,35.7,37,3.7,61,134,4.4,97,7.8,6.1,169,3,1,0,0,0,7,0,3,1.6,75,1,2017-10-12T22:37:46Z,2017-10-13T22:37:46Z,1967-10-12,A,F,8115617466,50,1,292968.75,F
2,7.36,24,37.1,36.7,12.4,122,139,4.8,122,11.9,8.04,198,66,0,0,0,0,11,1,1,1.65,90,0,2017-10-12T04:33:03Z,2017-10-18T04:33:03Z,1947-10-12,A,F,5825374736,70,6,330578.51239669416,F
2.1,7.29,18.7,36.3,36.7,28.3,183,152,4.3,99,11,9.8,95,120,1,1,1,1,6,1,7,1.7,100,0,2017-10-13T11:32:47Z,2017-10-13T23:32:47Z,1957-10-13,A,M,1899597387,60,0,346020.7612456747,M
4.2,7.32,16.1,38,34.6,7.9,120,145,4,114,13.5,12.6,295,0.2,1,0,1,0,22,1,3,1.55,60,0,2017-10-13T13:45:41Z,2017-10-18T13:45:41Z,1977-10-13,D,F,3334189554,40,5,249739.85431841834,F
0.9,7.4,27.8,35.8,37.1,7.8,53,134,5.1,101,13.2,11.5,187,36.8,1,0,0,0,13,0,2,1.8,65,1,2017-10-15T04:58:28Z,2017-10-18T04:58:28Z,1937-10-15,A,M,4926486687,80,3,200617.28395061725,M
2.1,7.48,22.9,35.6,38.3,3.5,57,142,3.4,117,8.6,7.77,99,19,0,0,0,0,68,1,1,1.7,80,0,2017-10-17T21:34:50Z,2017-10-20T21:34:50Z,1957-10-17,A,F,7844527749,60,3,276816.6089965398,F
3.6,7.01,10.5,38,36.7,4.6,77,135,3.9,130,8.59,6.88,311,149.8,0,0,0,0,20,1,1,1.7,70,0,2017-10-17T05:01:25Z,2017-10-18T17:01:25Z,1987-10-17,A,F,3338557485,30,1,242214.5328719723,F
2.2,7.3,32.2,36.1,37.2,4.1,74,139,5,159,12.3,10.7,195,44,0,0,0,0,14,1,1,1.6,60,0,2017-10-17T14:18:12Z,2017-10-17T14:18:12Z,1997-10-17,A,F,8753221133,20,0,234375,F
1.4,7.22,17,37.3,37.7,16.7,443,138,4.5,124,8,6.1,251,204,0,0,0,1,17,1,3,1.8,90,0,2017-10-18T10:49:51Z,2017-10-23T22:49:51Z,1957-10-18,A,M,6989198591,60,5,277777.7777777777,M
0.5,7.44,19,39.1,37.9,5.9,65,131,4.2,92,31.2,28.6,841,232,0,0,0,0,18,1,1,1.75,70,0,2017-10-19T12:46:22Z,2017-11-06T12:46:22Z,1937-10-19,A,M,4174192197,80,18,228571.42857142855,M
1,7.29,17.6,36.8,38.7,16.4,687,142,3.4,104,3.4,3.66,4,326,0,1,1,0,19,0,2,1.55,100,0,2017-10-19T10:03:23Z,2017-10-20T10:03:23Z,1947-10-19,A,M,1728164435,70,1,416233.0905306972,M
0.7,7.37,26.7,36.2,36.5,3.9,74,139,4.3,117,3.25,1.44,62,52,1,1,1,1,15,1,1,1.65,70,0,2017-10-20T00:48:11Z,2017-10-22T12:48:11Z,1977-10-20,A,M,6258599427,40,2,257116.62075298437,M
1.9,7.18,25.6,34.7,36.7,8.5,53,135,4.5,128,7.3,5.4,135,9,1,0,0,0,8,0,2,1.8,80,1,2017-10-20T19:03:20Z,2017-11-14T19:03:20Z,1957-10-20,A,M,8572787968,60,25,246913.58024691354,M
0.8,7.34,21.5,37.2,38.5,6.7,116,140,3.9,140,9.4,7,187,249,0,0,0,0,7,1,1,1.85,115,0,2017-10-20T09:04:22Z,2017-10-22T21:04:22Z,1967-10-20,A,F,8624236126,50,2,336011.6873630386,F
1.8,7.41,25,37.5,36.7,22.6,1251,120,6.1,81,8.85,7.57,341,1,0,1,0,0,25,1,1,1.75,75,1,2017-10-20T13:45:31Z,2017-10-22T13:45:31Z,1947-10-20,A,M,8684954653,70,2,244897.95918367343,M
2,7.41,25.1,37,36.7,NA,79,148,4.7,80,9.4,8.23,154,124,1,1,0,1,7,0,2,1.8,90,1,2017-10-21T13:41:28Z,2017-11-07T13:41:28Z,1947-10-21,A,F,3739173270,70,17,277777.7777777777,F
0.6,7.36,26,36.9,35.9,5.1,51,138,4.1,146,7.5,6.2,200,81,0,0,0,0,14,1,1,1.7,75,0,2017-10-21T20:03:24Z,2017-10-23T20:03:24Z,1937-10-21,A,M,1879616548,80,2,259515.57093425601,M
1.5,7.26,12.8,36.2,38,27.8,638,141,5.5,137,31.67,28.6,194,252.2,0,0,0,0,97,1,1,1.8,85,0,2017-10-21T22:04:49Z,2017-11-08T22:04:49Z,1977-10-21,D,M,8873563929,40,18,262345.6790123456,M
1.7,7.416,25.3,37.2,36.7,11.1,140,140,5,107,11.1,11.9,162,94,1,1,1,1,0,0,7,1.65,80,1,2017-10-22T11:43:09Z,2017-10-22T23:43:09Z,1987-10-22,A,M,2363754581,30,0,293847.5665748393,M
7.1,7.17,14,35.7,36.1,7.8,121,141,3.7,118,31.5,23.3,192,8.9,0,0,0,0,17,1,1,1.6,70,0,2017-10-23T12:38:40Z,2017-10-31T12:38:40Z,1967-10-23,D,F,1867369966,50,8,273437.5,F
